Country/Region,Date,NewCases
China,2020-02-13,-352
China,2020-02-13,-22
China,2020-02-13,737
China,2020-02-13,-650
China,2020-02-13,1019
China,2020-02-13,-1151
China,2020-02-13,189
China,2020-02-13,250
China,2020-02-13,381
China,2020-02-13,-754
China,2020-02-13,989
China,2020-02-13,-779
China,2020-02-13,-302
China,2020-02-13,-54
China,2020-02-13,441
China,2020-02-13,-332
China,2020-02-13,-2
China,2020-02-13,148
China,2020-02-13,-264
China,2020-02-13,62
China,2020-02-13,507
China,2020-02-13,-509
China,2020-02-13,907
China,2020-02-13,47238
China,2020-02-13,-48153
China,2020-02-13,262
China,2020-02-13,854
China,2020-02-13,-1085
China,2020-02-13,42
China,2020-02-13,269
China,2020-02-13,114
China,2020-02-13,-280
China,2020-02-13,-211
China,2020-02-13,46
China,2020-02-13,-54
China,2020-02-13,107
China,2020-02-13,-33
China,2020-02-13,486
China,2020-02-13,-509
China,2020-02-13,907
China,2020-02-13,47238
China,2020-02-13,-47334
China,2020-02-13,273
China,2020-02-13,-830
China,2020-02-13,-159
China,2020-02-13,-93
China,2020-02-13,-62
China,2020-02-13,118
China,2020-02-13,332
China,2020-02-13,-325
China,2020-02-13,784
China,2020-02-13,-544
China,2020-02-13,163
China,2020-02-13,-250
China,2020-02-13,-189
China,2020-02-13,1151
China,2020-02-13,-1019
China,2020-02-13,-87
China,2020-02-13,22
China,2020-02-13,108
China,2020-02-13,130
China,2020-02-13,774
China,2020-02-13,-1116
China,2020-02-14,540
China,2020-02-14,-310
China,2020-02-14,136
China,2020-02-14,765
China,2020-02-14,-1128
China,2020-02-14,54350
China,2020-02-14,-53418
China,2020-02-14,-88
China,2020-02-14,-833
China,2020-02-14,53
China,2020-02-14,110
China,2020-02-14,293
China,2020-02-14,-60
China,2020-02-14,-462
China,2020-02-14,64
China,2020-02-14,97
China,2020-02-14,-43
China,2020-02-14,815
China,2020-02-14,-562
China,2020-02-14,-54
China,2020-02-14,219
China,2020-02-14,-256
China,2020-02-14,-216
China,2020-02-14,25
China,2020-02-14,1171
China,2020-02-14,-1035
China,2020-02-14,-86
China,2020-02-14,19
China,2020-02-14,-149
China,2020-02-14,8
China,2020-02-14,1137
China,2020-02-14,-1069
China,2020-02-14,41
China,2020-02-14,156
China,2020-02-14,35
China,2020-02-14,205
China,2020-02-14,-293
China,2020-02-14,-163
China,2020-02-14,-57
China,2020-02-14,109
China,2020-02-14,-33
China,2020-02-14,814
China,2020-02-14,-307
China,2020-02-14,-528
China,2020-02-14,923
China,2020-02-14,53418
China,2020-02-14,-54350
China,2020-02-14,1128
China,2020-02-14,-765
China,2020-02-14,-260
China,2020-02-14,-19
China,2020-02-14,86
China,2020-02-14,1035
China,2020-02-14,-1171
China,2020-02-14,191
China,2020-02-14,256
China,2020-02-14,-165
China,2020-02-14,562
China,2020-02-14,-814
China,2020-02-14,-102
China,2020-02-14,109
China,2020-02-14,1028
China,2020-02-14,-993
China,2020-02-14,-97
China,2020-02-14,-64
China,2020-02-14,462
China,2020-02-15,-393
China,2020-02-15,215
China,2020-02-15,-195
China,2020-02-15,-89
China,2020-02-15,1293
China,2020-02-15,-1059
China,2020-02-15,-92
China,2020-02-15,19
China,2020-02-15,129
China,2020-02-15,-169
China,2020-02-15,348
China,2020-02-15,-45
China,2020-02-15,-306
China,2020-02-15,1093
China,2020-02-15,-1156
China,2020-02-15,72
China,2020-02-15,416
China,2020-02-15,-456
China,2020-02-15,913
China,2020-02-15,-933
China,2020-02-15,536
China,2020-02-15,-278
China,2020-02-15,206
China,2020-02-15,381
China,2020-02-15,-903
China,2020-02-15,60
China,2020-02-15,-52
China,2020-02-15,1144
China,2020-02-15,-994
China,2020-02-15,64
China,2020-02-15,718
China,2020-02-15,-575
China,2020-02-15,55874
China,2020-02-15,-56231
China,2020-02-15,52
China,2020-02-15,-60
China,2020-02-15,594
China,2020-02-15,309
China,2020-02-15,-785
China,2020-02-15,-38
China,2020-02-15,29
China,2020-02-15,1043
China,2020-02-15,-994
China,2020-02-15,-98
China,2020-02-15,-69
China,2020-02-15,121
China,2020-02-15,348
China,2020-02-15,480
China,2020-02-15,-575
China,2020-02-15,169
China,2020-02-15,-456
China,2020-02-15,197
China,2020-02-15,41
China,2020-02-15,206
China,2020-02-15,-300
China,2020-02-15,1062
China,2020-02-15,-1059
China,2020-02-15,-92
China,2020-02-15,19
China,2020-02-15,129
China,2020-02-15,134
China,2020-02-15,787
China,2020-02-15,-1156
China,2020-02-15,56193
China,2020-02-15,-55248
China,2020-02-15,-933
China,2020-02-16,53
China,2020-02-16,23
China,2020-02-16,18
China,2020-02-16,138
China,2020-02-16,145
China,2020-02-16,786
China,2020-02-16,-1060
China,2020-02-16,791
China,2020-02-16,-891
China,2020-02-16,-70
China,2020-02-16,123
China,2020-02-16,357
China,2020-02-16,-352
China,2020-02-16,-111
China,2020-02-16,310
China,2020-02-16,209
China,2020-02-16,-301
China,2020-02-16,-166
China,2020-02-16,-60
China,2020-02-16,79
China,2020-02-16,836
China,2020-02-16,242
China,2020-02-16,-1110
China,2020-02-16,560
China,2020-02-16,-547
China,2020-02-16,934
China,2020-02-16,-767
China,2020-02-16,1079
China,2020-02-16,56866
China,2020-02-16,-58092
China,2020-02-16,197
China,2020-02-16,264
China,2020-02-16,-171
China,2020-02-16,-209
China,2020-02-16,996
China,2020-02-16,-1110
China,2020-02-16,13
China,2020-02-16,892
China,2020-02-16,-582
China,2020-02-16,171
China,2020-02-16,-264
China,2020-02-16,-197
China,2020-02-16,1226
China,2020-02-16,-1079
China,2020-02-16,-93
China,2020-02-16,18
China,2020-02-16,138
China,2020-02-16,145
China,2020-02-16,786
China,2020-02-16,56951
China,2020-02-16,-57178
China,2020-02-16,-387
China,2020-02-16,308
China,2020-02-16,-836
China,2020-02-16,32
China,2020-02-16,-111
China,2020-02-16,60
China,2020-02-16,-52
China,2020-02-16,218
China,2020-02-16,301
China,2020-02-16,-209
China,2020-02-16,-199
China,2020-02-16,352
China,2020-02-16,-357
China,2020-02-16,-123
China,2020-02-16,70
China,2020-02-17,230
China,2020-02-17,-283
China,2020-02-17,222
China,2020-02-17,-180
China,2020-02-17,481
China,2020-02-17,-208
China,2020-02-17,-212
China,2020-02-17,-32
China,2020-02-17,841
China,2020-02-17,-304
China,2020-02-17,-625
China,2020-02-17,71
China,2020-02-17,934
China,2020-02-17,58983
China,2020-02-17,-59494
China,2020-02-17,751
China,2020-02-17,-75
China,2020-02-17,-1161
China,2020-02-17,371
China,2020-02-17,76
China,2020-02-17,516
China,2020-02-17,-810
China,2020-02-17,-17
China,2020-02-17,92
China,2020-02-17,1084
China,2020-02-17,-1247
China,2020-02-17,96
China,2020-02-17,-80
China,2020-02-17,34
China,2020-02-17,165
China,2020-02-17,263
China,2020-02-17,-423
China,2020-02-17,-60
China,2020-02-17,51
China,2020-02-17,-32
China,2020-02-17,537
China,2020-02-17,-554
China,2020-02-17,59917
China,2020-02-17,-59929
China,2020-02-17,1186
China,2020-02-17,-789
China,2020-02-17,-156
China,2020-02-17,-138
China,2020-02-17,-33
China,2020-02-17,108
China,2020-02-17,-67
China,2020-02-17,-80
China,2020-02-17,199
China,2020-02-17,263
China,2020-02-17,-172
China,2020-02-17,592
China,2020-02-17,-43
China,2020-02-17,241
China,2020-02-17,-1096
China,2020-02-17,71
China,2020-02-17,-145
China,2020-02-17,124
China,2020-02-17,370
China,2020-02-17,511
China,2020-02-17,-673
China,2020-02-17,208
China,2020-02-17,-301
China,2020-02-17,-222
China,2020-02-17,52
China,2020-02-17,-60
China,2020-02-17,1312
China,2020-02-18,-1312
China,2020-02-18,60
China,2020-02-18,-52
China,2020-02-18,222
China,2020-02-18,303
China,2020-02-18,-210
China,2020-02-18,-202
China,2020-02-18,377
China,2020-02-18,-380
China,2020-02-18,-127
China,2020-02-18,75
China,2020-02-18,96
China,2020-02-18,1000
China,2020-02-18,-1110
China,2020-02-18,920
China,2020-02-18,-595
China,2020-02-18,168
China,2020-02-18,-263
China,2020-02-18,-201
China,2020-02-18,1237
China,2020-02-18,-1086
China,2020-02-18,-96
China,2020-02-18,17
China,2020-02-18,143
China,2020-02-18,158
China,2020-02-18,793
China,2020-02-18,60425
China,2020-02-18,-60675
China,2020-02-18,-934
China,2020-02-18,556
China,2020-02-18,304
China,2020-02-18,-844
China,2020-02-18,32
China,2020-02-18,51
China,2020-02-18,810
China,2020-02-18,190
China,2020-02-18,-1102
China,2020-02-18,19
China,2020-02-18,32
China,2020-02-18,-111
China,2020-02-18,8
China,2020-02-18,915
China,2020-02-18,-693
China,2020-02-18,303
China,2020-02-18,-210
China,2020-02-18,-202
China,2020-02-18,377
China,2020-02-18,-380
China,2020-02-18,-127
China,2020-02-18,386
China,2020-02-18,-311
China,2020-02-18,553
China,2020-02-18,-556
China,2020-02-18,934
China,2020-02-18,60675
China,2020-02-18,-61620
China,2020-02-18,1195
China,2020-02-18,-793
China,2020-02-18,-158
China,2020-02-18,-143
China,2020-02-18,-17
China,2020-02-18,96
China,2020-02-18,1086
China,2020-02-18,-1237
China,2020-02-18,201
China,2020-02-18,263
China,2020-02-19,-313
China,2020-02-19,-224
China,2020-02-19,53
China,2020-02-19,-61
China,2020-02-19,80
China,2020-02-19,31
China,2020-02-19,-30
China,2020-02-19,-90
China,2020-02-19,129
China,2020-02-19,384
China,2020-02-19,-383
China,2020-02-19,113
China,2020-02-19,89
China,2020-02-19,653
China,2020-02-19,-593
China,2020-02-19,167
China,2020-02-19,-16
China,2020-02-19,-372
China,2020-02-19,121
China,2020-02-19,177
China,2020-02-19,704
China,2020-02-19,-1006
China,2020-02-19,138
China,2020-02-19,-243
China,2020-02-19,1199
China,2020-02-19,60769
China,2020-02-19,-61023
China,2020-02-19,-933
China,2020-02-19,1256
China,2020-02-19,-1185
China,2020-02-19,485
China,2020-02-19,303
China,2020-02-19,-858
China,2020-02-19,932
China,2020-02-19,-702
China,2020-02-19,164
China,2020-02-19,792
China,2020-02-19,-1199
China,2020-02-19,61968
China,2020-02-19,-60857
China,2020-02-19,-1099
China,2020-02-19,556
China,2020-02-19,303
China,2020-02-19,-844
China,2020-02-19,31
China,2020-02-19,865
China,2020-02-19,-976
China,2020-02-19,61
China,2020-02-19,-53
China,2020-02-19,224
China,2020-02-19,302
China,2020-02-19,-211
China,2020-02-19,-202
China,2020-02-19,383
China,2020-02-19,-384
China,2020-02-19,-129
China,2020-02-19,75
China,2020-02-19,96
China,2020-02-19,221
China,2020-02-19,167
China,2020-02-19,-267
China,2020-02-19,-202
China,2020-02-19,1240
China,2020-02-19,-1087
China,2020-02-19,-98
China,2020-02-19,22
China,2020-02-20,842
China,2020-02-20,-703
China,2020-02-20,-186
China,2020-02-20,47
China,2020-02-20,-22
China,2020-02-20,99
China,2020-02-20,1087
China,2020-02-20,-1241
China,2020-02-20,455
China,2020-02-20,-253
China,2020-02-20,274
China,2020-02-20,-476
China,2020-02-20,843
China,2020-02-20,-303
China,2020-02-20,-556
China,2020-02-20,320
China,2020-02-20,592
China,2020-02-20,61455
China,2020-02-20,-62374
China,2020-02-20,1197
China,2020-02-20,-789
China,2020-02-20,-466
China,2020-02-20,1165
China,2020-02-20,-1001
China,2020-02-20,-98
China,2020-02-20,-75
China,2020-02-20,130
China,2020-02-20,389
China,2020-02-20,-388
China,2020-02-20,202
China,2020-02-20,-89
China,2020-02-20,-227
China,2020-02-20,53
China,2020-02-20,4
China,2020-02-20,935
China,2020-02-20,-919
China,2020-02-20,202
China,2020-02-20,274
China,2020-02-20,61875
China,2020-02-20,-62374
China,2020-02-20,919
China,2020-02-20,278
China,2020-02-20,-789
China,2020-02-20,-169
China,2020-02-20,-297
China,2020-02-20,385
China,2020-02-20,236
China,2020-02-20,303
China,2020-02-20,-843
China,2020-02-20,30
China,2020-02-20,11
China,2020-02-20,-61
China,2020-02-20,-53
China,2020-02-20,227
China,2020-02-20,301
China,2020-02-20,-212
China,2020-02-20,186
China,2020-02-20,-389
China,2020-02-20,-130
China,2020-02-20,75
China,2020-02-20,98
China,2020-02-20,1001
China,2020-02-20,-1007
China,2020-02-20,-22
China,2020-02-20,99
China,2020-02-20,1087
China,2020-02-21,-129
China,2020-02-21,-1029
China,2020-02-21,-98
China,2020-02-21,-75
China,2020-02-21,933
China,2020-02-21,-843
China,2020-02-21,30
China,2020-02-21,-111
China,2020-02-21,61
China,2020-02-21,408
China,2020-02-21,532
China,2020-02-21,-615
China,2020-02-21,176
China,2020-02-21,-279
China,2020-02-21,-275
China,2020-02-21,73
China,2020-02-21,1242
China,2020-02-21,-1087
China,2020-02-21,-100
China,2020-02-21,22
China,2020-02-21,140
China,2020-02-21,-63
China,2020-02-21,280
China,2020-02-21,-450
China,2020-02-21,556
China,2020-02-21,636
China,2020-02-21,-1199
China,2020-02-21,681
China,2020-02-21,61913
China,2020-02-21,-62328
China,2020-02-21,-202
China,2020-02-21,0
China,2020-02-21,856
China,2020-02-21,-897
China,2020-02-21,1242
China,2020-02-21,-937
China,2020-02-21,807
China,2020-02-21,-1029
China,2020-02-21,-98
China,2020-02-21,-75
China,2020-02-21,131
China,2020-02-21,856
China,2020-02-21,-856
China,2020-02-21,202
China,2020-02-21,415
China,2020-02-21,-503
China,2020-02-21,-100
China,2020-02-21,485
China,2020-02-21,-463
China,2020-02-21,140
China,2020-02-21,171
China,2020-02-21,-411
China,2020-02-21,62594
China,2020-02-21,-62137
China,2020-02-21,409
China,2020-02-21,333
China,2020-02-21,-695
China,2020-02-21,-327
China,2020-02-21,-227
China,2020-02-21,53
China,2020-02-21,-61
China,2020-02-21,111
China,2020-02-21,-30
China,2020-02-21,920
China,2020-02-21,-936
China,2020-02-21,218
China,2020-02-22,233
China,2020-02-22,-391
China,2020-02-22,-134
China,2020-02-22,75
China,2020-02-22,98
China,2020-02-22,1031
China,2020-02-22,-912
China,2020-02-22,1046
China,2020-02-22,-1090
China,2020-02-22,-103
China,2020-02-22,22
China,2020-02-22,311
China,2020-02-22,791
China,2020-02-22,-1201
China,2020-02-22,64015
China,2020-02-22,-63071
China,2020-02-22,-938
China,2020-02-22,556
China,2020-02-22,303
China,2020-02-22,-843
China,2020-02-22,30
China,2020-02-22,-111
China,2020-02-22,61
China,2020-02-22,61
China,2020-02-22,-114
China,2020-02-22,227
China,2020-02-22,505
China,2020-02-22,-415
China,2020-02-22,-26
China,2020-02-22,-218
China,2020-02-22,898
China,2020-02-22,-590
China,2020-02-22,174
China,2020-02-22,440
China,2020-02-22,-938
China,2020-02-22,556
China,2020-02-22,303
China,2020-02-22,-843
China,2020-02-22,30
China,2020-02-22,-111
China,2020-02-22,61
China,2020-02-22,-53
China,2020-02-22,227
China,2020-02-22,505
China,2020-02-22,-415
China,2020-02-22,-203
China,2020-02-22,394
China,2020-02-22,-391
China,2020-02-22,-134
China,2020-02-22,75
China,2020-02-22,98
China,2020-02-22,1031
China,2020-02-22,-806
China,2020-02-22,590
China,2020-02-22,-416
China,2020-02-22,-280
China,2020-02-22,-202
China,2020-02-22,1248
China,2020-02-22,-1090
China,2020-02-22,-103
China,2020-02-22,22
China,2020-02-22,141
China,2020-02-22,170
China,2020-02-22,791
China,2020-02-22,-1201
China,2020-02-22,64015
China,2020-02-23,-63509
China,2020-02-23,-454
China,2020-02-23,190
China,2020-02-23,169
China,2020-02-23,-389
China,2020-02-23,1251
China,2020-02-23,-71
China,2020-02-23,-1022
China,2020-02-23,86
China,2020-02-23,654
China,2020-02-23,-915
China,2020-02-23,72
China,2020-02-23,22
China,2020-02-23,231
China,2020-02-23,63685
China,2020-02-23,-63068
China,2020-02-23,-941
China,2020-02-23,556
China,2020-02-23,-105
China,2020-02-23,408
China,2020-02-23,-641
China,2020-02-23,912
China,2020-02-23,-1031
China,2020-02-23,-98
China,2020-02-23,-75
China,2020-02-23,134
China,2020-02-23,-3
China,2020-02-23,622
China,2020-02-23,-509
China,2020-02-23,-227
China,2020-02-23,53
China,2020-02-23,-61
China,2020-02-23,81
China,2020-02-23,898
China,2020-02-23,-815
China,2020-02-23,-103
China,2020-02-23,4
China,2020-02-23,556
China,2020-02-23,303
China,2020-02-23,-843
China,2020-02-23,30
China,2020-02-23,47
China,2020-02-23,231
China,2020-02-23,176
China,2020-02-23,-282
China,2020-02-23,-202
China,2020-02-23,1251
China,2020-02-23,-1093
China,2020-02-23,-103
China,2020-02-23,-136
China,2020-02-23,-9
China,2020-02-23,134
China,2020-02-23,391
China,2020-02-23,679
China,2020-02-23,-1129
China,2020-02-23,-58
China,2020-02-23,227
China,2020-02-23,509
China,2020-02-23,-443
China,2020-02-23,169
China,2020-02-23,791
China,2020-02-23,-1197
China,2020-02-23,64010
China,2020-02-23,-63068
China,2020-02-23,-681
China,2020-02-23,-203
China,2020-02-24,-56
China,2020-02-24,-75
China,2020-02-24,134
China,2020-02-24,392
China,2020-02-24,-394
China,2020-02-24,202
China,2020-02-24,420
China,2020-02-24,-581
China,2020-02-24,71
China,2020-02-24,-227
China,2020-02-24,53
China,2020-02-24,-61
China,2020-02-24,1335
China,2020-02-24,-1224
China,2020-02-24,895
China,2020-02-24,63271
China,2020-02-24,-64194
China,2020-02-24,-14
China,2020-02-24,214
China,2020-02-24,283
China,2020-02-24,413
China,2020-02-24,-590
China,2020-02-24,-324
China,2020-02-24,859
China,2020-02-24,337
China,2020-02-24,-960
China,2020-02-24,320
China,2020-02-24,-463
China,2020-02-24,-22
China,2020-02-24,105
China,2020-02-24,229
China,2020-02-24,-389
China,2020-02-24,1114
China,2020-02-24,-1204
China,2020-02-24,292
China,2020-02-24,187
China,2020-02-24,-169
China,2020-02-24,-143
China,2020-02-24,-22
China,2020-02-24,105
China,2020-02-24,1094
China,2020-02-24,-1254
China,2020-02-24,843
China,2020-02-24,-358
China,2020-02-24,-177
China,2020-02-24,590
China,2020-02-24,-896
China,2020-02-24,28
China,2020-02-24,-111
China,2020-02-24,61
China,2020-02-24,-53
China,2020-02-24,227
China,2020-02-24,510
China,2020-02-24,-420
China,2020-02-24,-200
China,2020-02-24,-2
China,2020-02-24,394
China,2020-02-24,744
China,2020-02-24,-1195
China,2020-02-24,555
China,2020-02-24,-556
China,2020-02-24,941
China,2020-02-24,63271
China,2020-02-24,-63082
China,2020-02-24,-1031
China,2020-02-24,-95
China,2020-02-25,5
China,2020-02-25,64702
China,2020-02-25,-63770
China,2020-02-25,-941
China,2020-02-25,859
China,2020-02-25,-841
China,2020-02-25,28
China,2020-02-25,-111
China,2020-02-25,61
China,2020-02-25,-53
China,2020-02-25,227
China,2020-02-25,511
China,2020-02-25,-420
China,2020-02-25,-203
China,2020-02-25,396
China,2020-02-25,-394
China,2020-02-25,-134
China,2020-02-25,75
China,2020-02-25,98
China,2020-02-25,457
China,2020-02-25,574
China,2020-02-25,-216
China,2020-02-25,-589
China,2020-02-25,176
China,2020-02-25,-282
China,2020-02-25,-203
China,2020-02-25,1256
China,2020-02-25,-1095
China,2020-02-25,-106
China,2020-02-25,22
China,2020-02-25,143
China,2020-02-25,169
China,2020-02-25,791
China,2020-02-25,-1097
China,2020-02-25,-98
China,2020-02-25,-75
China,2020-02-25,134
China,2020-02-25,394
China,2020-02-25,-396
China,2020-02-25,203
China,2020-02-25,-91
China,2020-02-25,-227
China,2020-02-25,53
China,2020-02-25,-61
China,2020-02-25,111
China,2020-02-25,-28
China,2020-02-25,841
China,2020-02-25,-303
China,2020-02-25,-556
China,2020-02-25,941
China,2020-02-25,63770
China,2020-02-25,-64702
China,2020-02-25,1187
China,2020-02-25,-791
China,2020-02-25,-389
China,2020-02-25,220
China,2020-02-25,-143
China,2020-02-25,-22
China,2020-02-25,106
China,2020-02-25,1095
China,2020-02-25,-1053
China,2020-02-25,282
China,2020-02-25,-176
China,2020-02-25,589
China,2020-02-25,-233
China,2020-02-25,449
Colombia,2020-01-22,0
Colombia,2020-01-23,0
Colombia,2020-01-23,0
Colombia,2020-01-24,0
Colombia,2020-01-24,0
Colombia,2020-01-25,0
Colombia,2020-01-25,0
Colombia,2020-01-26,0
Colombia,2020-01-26,0
Colombia,2020-01-27,0
Colombia,2020-01-27,0
Colombia,2020-01-28,0
Colombia,2020-01-28,0
Colombia,2020-01-29,0
Colombia,2020-01-29,0
Colombia,2020-01-30,0
Colombia,2020-01-30,0
Colombia,2020-01-31,0
Colombia,2020-01-31,0
Colombia,2020-02-01,0
Colombia,2020-02-01,0
Colombia,2020-02-02,0
Colombia,2020-02-02,0
Colombia,2020-02-03,0
Colombia,2020-02-03,0
Colombia,2020-02-04,0
Colombia,2020-02-04,0
Colombia,2020-02-05,0
Colombia,2020-02-05,0
Colombia,2020-02-06,0
Colombia,2020-02-06,0
Colombia,2020-02-07,0
Colombia,2020-02-07,0
Colombia,2020-02-08,0
Colombia,2020-02-08,0
Colombia,2020-02-09,0
Colombia,2020-02-09,0
Colombia,2020-02-10,0
Colombia,2020-02-10,0
Colombia,2020-02-11,0
Colombia,2020-02-11,0
Colombia,2020-02-12,0
Colombia,2020-02-12,0
Colombia,2020-02-13,0
Colombia,2020-02-13,0
Colombia,2020-02-14,0
Colombia,2020-02-14,0
Colombia,2020-02-15,0
Colombia,2020-02-15,0
Colombia,2020-02-16,0
Colombia,2020-02-16,0
Colombia,2020-02-17,0
Colombia,2020-02-17,0
Colombia,2020-02-18,0
Colombia,2020-02-18,0
Colombia,2020-02-19,0
Colombia,2020-02-19,0
Colombia,2020-02-20,0
Colombia,2020-02-20,0
Colombia,2020-02-21,0
Colombia,2020-02-21,0
Colombia,2020-02-22,0
Colombia,2020-02-22,0
Colombia,2020-02-23,0
Colombia,2020-02-23,0
Colombia,2020-02-24,0
Colombia,2020-02-24,0
Colombia,2020-02-25,0
Colombia,2020-02-25,0
Comoros,2020-01-22,0
Comoros,2020-01-23,0
Comoros,2020-01-23,0
Comoros,2020-01-24,0
Comoros,2020-01-24,0
Comoros,2020-01-25,0
Comoros,2020-01-25,0
Comoros,2020-01-26,0
Comoros,2020-01-26,0
Comoros,2020-01-27,0
Comoros,2020-01-27,0
Comoros,2020-01-28,0
Comoros,2020-01-28,0
Comoros,2020-01-29,0
Comoros,2020-01-29,0
Comoros,2020-01-30,0
Comoros,2020-01-30,0
Comoros,2020-01-31,0
Comoros,2020-01-31,0
Comoros,2020-02-01,0
Comoros,2020-02-01,0
Comoros,2020-02-02,0
Comoros,2020-02-02,0
Comoros,2020-02-03,0
Comoros,2020-02-03,0
Comoros,2020-02-04,0
Comoros,2020-02-04,0
Comoros,2020-02-05,0
Comoros,2020-02-05,0
Comoros,2020-02-06,0
Comoros,2020-02-06,0
Comoros,2020-02-07,0
Comoros,2020-02-07,0
Comoros,2020-02-08,0
Comoros,2020-02-08,0
Comoros,2020-02-09,0
Comoros,2020-02-09,0
Comoros,2020-02-10,0
Comoros,2020-02-10,0
Comoros,2020-02-11,0
Comoros,2020-02-11,0
Comoros,2020-02-12,0
Comoros,2020-02-12,0
Comoros,2020-02-13,0
Comoros,2020-02-13,0
Comoros,2020-02-14,0
Comoros,2020-02-14,0
Comoros,2020-02-15,0
Comoros,2020-02-15,0
Comoros,2020-02-16,0
Comoros,2020-02-16,0
Comoros,2020-02-17,0
Comoros,2020-02-17,0
Comoros,2020-02-18,0
Comoros,2020-02-18,0
Comoros,2020-02-19,0
Comoros,2020-02-19,0
Comoros,2020-02-20,0
Comoros,2020-02-20,0
Comoros,2020-02-21,0
Comoros,2020-02-21,0
Comoros,2020-02-22,0
Comoros,2020-02-22,0
Comoros,2020-02-23,0
Comoros,2020-02-23,0
Comoros,2020-02-24,0
Comoros,2020-02-24,0
"Congo (Brazzaville)",2020-01-22,0
"Congo (Brazzaville)",2020-01-23,0
"Congo (Brazzaville)",2020-01-23,0
"Congo (Brazzaville)",2020-01-24,0
"Congo (Brazzaville)",2020-01-24,0
"Congo (Brazzaville)",2020-01-25,0
"Congo (Brazzaville)",2020-01-25,0
"Congo (Brazzaville)",2020-01-26,0
"Congo (Brazzaville)",2020-01-26,0
"Congo (Brazzaville)",2020-01-27,0
"Congo (Brazzaville)",2020-01-27,0
"Congo (Brazzaville)",2020-01-28,0
"Congo (Brazzaville)",2020-01-28,0
"Congo (Brazzaville)",2020-01-29,0
"Congo (Brazzaville)",2020-01-29,0
"Congo (Brazzaville)",2020-01-30,0
"Congo (Brazzaville)",2020-01-30,0
"Congo (Brazzaville)",2020-01-31,0
"Congo (Brazzaville)",2020-01-31,0
"Congo (Brazzaville)",2020-02-01,0
"Congo (Brazzaville)",2020-02-01,0
"Congo (Brazzaville)",2020-02-02,0
"Congo (Brazzaville)",2020-02-02,0
"Congo (Brazzaville)",2020-02-03,0
"Congo (Brazzaville)",2020-02-03,0
"Congo (Brazzaville)",2020-02-04,0
"Congo (Brazzaville)",2020-02-04,0
"Congo (Brazzaville)",2020-02-05,0
"Congo (Brazzaville)",2020-02-05,0
"Congo (Brazzaville)",2020-02-06,0
"Congo (Brazzaville)",2020-02-06,0
"Congo (Brazzaville)",2020-02-07,0
"Congo (Brazzaville)",2020-02-07,0
"Congo (Brazzaville)",2020-02-08,0
"Congo (Brazzaville)",2020-02-08,0
"Congo (Brazzaville)",2020-02-09,0
"Congo (Brazzaville)",2020-02-09,0
"Congo (Brazzaville)",2020-02-10,0
"Congo (Brazzaville)",2020-02-10,0
"Congo (Brazzaville)",2020-02-11,0
"Congo (Brazzaville)",2020-02-11,0
"Congo (Brazzaville)",2020-02-12,0
"Congo (Brazzaville)",2020-02-12,0
"Congo (Brazzaville)",2020-02-13,0
"Congo (Brazzaville)",2020-02-13,0
"Congo (Brazzaville)",2020-02-14,0
"Congo (Brazzaville)",2020-02-14,0
"Congo (Brazzaville)",2020-02-15,0
"Congo (Brazzaville)",2020-02-15,0
"Congo (Brazzaville)",2020-02-16,0
"Congo (Brazzaville)",2020-02-16,0
"Congo (Brazzaville)",2020-02-17,0
"Congo (Brazzaville)",2020-02-17,0
"Congo (Brazzaville)",2020-02-18,0
"Congo (Brazzaville)",2020-02-18,0
"Congo (Brazzaville)",2020-02-19,0
"Congo (Brazzaville)",2020-02-19,0
"Congo (Brazzaville)",2020-02-20,0
"Congo (Brazzaville)",2020-02-20,0
"Congo (Brazzaville)",2020-02-21,0
"Congo (Brazzaville)",2020-02-21,0
"Congo (Brazzaville)",2020-02-22,0
"Congo (Brazzaville)",2020-02-22,0
"Congo (Brazzaville)",2020-02-23,0
"Congo (Brazzaville)",2020-02-23,0
"Congo (Brazzaville)",2020-02-24,0
"Congo (Brazzaville)",2020-02-24,0
"Congo (Brazzaville)",2020-02-25,0
"Congo (Brazzaville)",2020-02-25,0
"Congo (Kinshasa)",2020-01-22,0
"Congo (Kinshasa)",2020-01-23,0
"Congo (Kinshasa)",2020-01-23,0
"Congo (Kinshasa)",2020-01-24,0
"Congo (Kinshasa)",2020-01-24,0
"Congo (Kinshasa)",2020-01-25,0
"Congo (Kinshasa)",2020-01-25,0
"Congo (Kinshasa)",2020-01-26,0
"Congo (Kinshasa)",2020-01-26,0
"Congo (Kinshasa)",2020-01-27,0
"Congo (Kinshasa)",2020-01-27,0
"Congo (Kinshasa)",2020-01-28,0
"Congo (Kinshasa)",2020-01-28,0
"Congo (Kinshasa)",2020-01-29,0
"Congo (Kinshasa)",2020-01-29,0
"Congo (Kinshasa)",2020-01-30,0
"Congo (Kinshasa)",2020-01-30,0
"Congo (Kinshasa)",2020-01-31,0
"Congo (Kinshasa)",2020-01-31,0
"Congo (Kinshasa)",2020-02-01,0
"Congo (Kinshasa)",2020-02-01,0
"Congo (Kinshasa)",2020-02-02,0
"Congo (Kinshasa)",2020-02-02,0
"Congo (Kinshasa)",2020-02-03,0
"Congo (Kinshasa)",2020-02-03,0
"Congo (Kinshasa)",2020-02-04,0
"Congo (Kinshasa)",2020-02-04,0
